filename,slide_name,path,class,x_coord,y_coord,tissue_mask,nuclei_mask,unique_mask_indices,class_prc
training_set_metastatic_roi_034_img_patch_768_576.png,training_set_metastatic_roi_034,../dataset/patches/images/training_set_metastatic_roi_034_img_patch_768_576.png,metastatic,768,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_034_tissue_patch_768_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_034_nuclei_patch_768_576.png,[3],[100.]
training_set_primary_roi_033_img_patch_576_768.png,training_set_primary_roi_033,../dataset/patches/images/training_set_primary_roi_033_img_patch_576_768.png,primary,576,768,../dataset/patches/tissue_mask/training_set_primary_roi_033_tissue_patch_576_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_033_nuclei_patch_576_768.png,[1],[99.6]
training_set_primary_roi_029_img_patch_0_192.png,training_set_primary_roi_029,../dataset/patches/images/training_set_primary_roi_029_img_patch_0_192.png,primary,0,192,../dataset/patches/tissue_mask/training_set_primary_roi_029_tissue_patch_0_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_029_nuclei_patch_0_192.png,[3],[100.]
training_set_metastatic_roi_042_img_patch_384_768.png,training_set_metastatic_roi_042,../dataset/patches/images/training_set_metastatic_roi_042_img_patch_384_768.png,metastatic,384,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_042_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_042_nuclei_patch_384_768.png,[3],[100.]
training_set_metastatic_roi_093_img_patch_768_768.png,training_set_metastatic_roi_093,../dataset/patches/images/training_set_metastatic_roi_093_img_patch_768_768.png,metastatic,768,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_093_tissue_patch_768_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_093_nuclei_patch_768_768.png,[3],[100.]
training_set_primary_roi_064_img_patch_192_384.png,training_set_primary_roi_064,../dataset/patches/images/training_set_primary_roi_064_img_patch_192_384.png,primary,192,384,../dataset/patches/tissue_mask/training_set_primary_roi_064_tissue_patch_192_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_064_nuclei_patch_192_384.png,[1 2 3],[90.9  1.6  7.5]
training_set_primary_roi_051_img_patch_576_576.png,training_set_primary_roi_051,../dataset/patches/images/training_set_primary_roi_051_img_patch_576_576.png,primary,576,576,../dataset/patches/tissue_mask/training_set_primary_roi_051_tissue_patch_576_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_051_nuclei_patch_576_576.png,[1 2],[90.4  9.6]
training_set_metastatic_roi_084_img_patch_768_192.png,training_set_metastatic_roi_084,../dataset/patches/images/training_set_metastatic_roi_084_img_patch_768_192.png,metastatic,768,192,../dataset/patches/tissue_mask/training_set_metastatic_roi_084_tissue_patch_768_192.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_084_nuclei_patch_768_192.png,[3],[100.]
training_set_metastatic_roi_085_img_patch_192_0.png,training_set_metastatic_roi_085,../dataset/patches/images/training_set_metastatic_roi_085_img_patch_192_0.png,metastatic,192,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_085_tissue_patch_192_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_085_nuclei_patch_192_0.png,[1 3],[16. 84.]
training_set_primary_roi_101_img_patch_192_576.png,training_set_primary_roi_101,../dataset/patches/images/training_set_primary_roi_101_img_patch_192_576.png,primary,192,576,../dataset/patches/tissue_mask/training_set_primary_roi_101_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_101_nuclei_patch_192_576.png,[1 3],[54. 46.]
training_set_metastatic_roi_002_img_patch_768_768.png,training_set_metastatic_roi_002,../dataset/patches/images/training_set_metastatic_roi_002_img_patch_768_768.png,metastatic,768,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_002_tissue_patch_768_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_002_nuclei_patch_768_768.png,[3],[100.]
training_set_primary_roi_028_img_patch_0_384.png,training_set_primary_roi_028,../dataset/patches/images/training_set_primary_roi_028_img_patch_0_384.png,primary,0,384,../dataset/patches/tissue_mask/training_set_primary_roi_028_tissue_patch_0_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_028_nuclei_patch_0_384.png,[3],[100.]
training_set_primary_roi_065_img_patch_0_0.png,training_set_primary_roi_065,../dataset/patches/images/training_set_primary_roi_065_img_patch_0_0.png,primary,0,0,../dataset/patches/tissue_mask/training_set_primary_roi_065_tissue_patch_0_0.png,../dataset/patches/nuclei_mask/training_set_primary_roi_065_nuclei_patch_0_0.png,[1 3],[26.2 73.8]
training_set_metastatic_roi_028_img_patch_384_384.png,training_set_metastatic_roi_028,../dataset/patches/images/training_set_metastatic_roi_028_img_patch_384_384.png,metastatic,384,384,../dataset/patches/tissue_mask/training_set_metastatic_roi_028_tissue_patch_384_384.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_028_nuclei_patch_384_384.png,[2 3],[ 1.8 98.2]
training_set_primary_roi_035_img_patch_384_768.png,training_set_primary_roi_035,../dataset/patches/images/training_set_primary_roi_035_img_patch_384_768.png,primary,384,768,../dataset/patches/tissue_mask/training_set_primary_roi_035_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_035_nuclei_patch_384_768.png,[1 3],[ 9.2 90.8]
training_set_primary_roi_081_img_patch_0_576.png,training_set_primary_roi_081,../dataset/patches/images/training_set_primary_roi_081_img_patch_0_576.png,primary,0,576,../dataset/patches/tissue_mask/training_set_primary_roi_081_tissue_patch_0_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_081_nuclei_patch_0_576.png,[1 3],[ 3.9 96.1]
training_set_primary_roi_070_img_patch_384_768.png,training_set_primary_roi_070,../dataset/patches/images/training_set_primary_roi_070_img_patch_384_768.png,primary,384,768,../dataset/patches/tissue_mask/training_set_primary_roi_070_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_070_nuclei_patch_384_768.png,[1 2 3],[80.4  1.3 17.9]
training_set_metastatic_roi_103_img_patch_0_768.png,training_set_metastatic_roi_103,../dataset/patches/images/training_set_metastatic_roi_103_img_patch_0_768.png,metastatic,0,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_103_tissue_patch_0_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_103_nuclei_patch_0_768.png,[3],[100.]
training_set_primary_roi_006_img_patch_192_192.png,training_set_primary_roi_006,../dataset/patches/images/training_set_primary_roi_006_img_patch_192_192.png,primary,192,192,../dataset/patches/tissue_mask/training_set_primary_roi_006_tissue_patch_192_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_006_nuclei_patch_192_192.png,[1 3],[ 5.1 94.9]
training_set_primary_roi_086_img_patch_768_384.png,training_set_primary_roi_086,../dataset/patches/images/training_set_primary_roi_086_img_patch_768_384.png,primary,768,384,../dataset/patches/tissue_mask/training_set_primary_roi_086_tissue_patch_768_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_086_nuclei_patch_768_384.png,[1 3],[15.8 84.2]
training_set_primary_roi_037_img_patch_576_768.png,training_set_primary_roi_037,../dataset/patches/images/training_set_primary_roi_037_img_patch_576_768.png,primary,576,768,../dataset/patches/tissue_mask/training_set_primary_roi_037_tissue_patch_576_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_037_nuclei_patch_576_768.png,[1],[100.]
training_set_primary_roi_015_img_patch_192_576.png,training_set_primary_roi_015,../dataset/patches/images/training_set_primary_roi_015_img_patch_192_576.png,primary,192,576,../dataset/patches/tissue_mask/training_set_primary_roi_015_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_015_nuclei_patch_192_576.png,[3],[100.]
training_set_primary_roi_089_img_patch_768_0.png,training_set_primary_roi_089,../dataset/patches/images/training_set_primary_roi_089_img_patch_768_0.png,primary,768,0,../dataset/patches/tissue_mask/training_set_primary_roi_089_tissue_patch_768_0.png,../dataset/patches/nuclei_mask/training_set_primary_roi_089_nuclei_patch_768_0.png,[3],[62.4]
training_set_primary_roi_018_img_patch_0_384.png,training_set_primary_roi_018,../dataset/patches/images/training_set_primary_roi_018_img_patch_0_384.png,primary,0,384,../dataset/patches/tissue_mask/training_set_primary_roi_018_tissue_patch_0_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_018_nuclei_patch_0_384.png,[1 3],[56. 44.]
training_set_metastatic_roi_024_img_patch_0_0.png,training_set_metastatic_roi_024,../dataset/patches/images/training_set_metastatic_roi_024_img_patch_0_0.png,metastatic,0,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_024_tissue_patch_0_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_024_nuclei_patch_0_0.png,[3],[100.]
training_set_metastatic_roi_067_img_patch_384_0.png,training_set_metastatic_roi_067,../dataset/patches/images/training_set_metastatic_roi_067_img_patch_384_0.png,metastatic,384,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_067_tissue_patch_384_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_067_nuclei_patch_384_0.png,[3],[100.]
training_set_primary_roi_101_img_patch_192_768.png,training_set_primary_roi_101,../dataset/patches/images/training_set_primary_roi_101_img_patch_192_768.png,primary,192,768,../dataset/patches/tissue_mask/training_set_primary_roi_101_tissue_patch_192_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_101_nuclei_patch_192_768.png,[1],[100.]
training_set_primary_roi_063_img_patch_0_576.png,training_set_primary_roi_063,../dataset/patches/images/training_set_primary_roi_063_img_patch_0_576.png,primary,0,576,../dataset/patches/tissue_mask/training_set_primary_roi_063_tissue_patch_0_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_063_nuclei_patch_0_576.png,[3],[100.]
training_set_metastatic_roi_006_img_patch_384_192.png,training_set_metastatic_roi_006,../dataset/patches/images/training_set_metastatic_roi_006_img_patch_384_192.png,metastatic,384,192,../dataset/patches/tissue_mask/training_set_metastatic_roi_006_tissue_patch_384_192.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_006_nuclei_patch_384_192.png,[3],[100.]
training_set_metastatic_roi_076_img_patch_768_0.png,training_set_metastatic_roi_076,../dataset/patches/images/training_set_metastatic_roi_076_img_patch_768_0.png,metastatic,768,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_076_tissue_patch_768_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_076_nuclei_patch_768_0.png,[3],[100.]
training_set_primary_roi_061_img_patch_192_768.png,training_set_primary_roi_061,../dataset/patches/images/training_set_primary_roi_061_img_patch_192_768.png,primary,192,768,../dataset/patches/tissue_mask/training_set_primary_roi_061_tissue_patch_192_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_061_nuclei_patch_192_768.png,[3],[24.3]
training_set_metastatic_roi_073_img_patch_576_576.png,training_set_metastatic_roi_073,../dataset/patches/images/training_set_metastatic_roi_073_img_patch_576_576.png,metastatic,576,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_073_tissue_patch_576_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_073_nuclei_patch_576_576.png,[3],[100.]
training_set_primary_roi_041_img_patch_768_192.png,training_set_primary_roi_041,../dataset/patches/images/training_set_primary_roi_041_img_patch_768_192.png,primary,768,192,../dataset/patches/tissue_mask/training_set_primary_roi_041_tissue_patch_768_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_041_nuclei_patch_768_192.png,[1 3],[89.8 10.2]
training_set_primary_roi_090_img_patch_576_192.png,training_set_primary_roi_090,../dataset/patches/images/training_set_primary_roi_090_img_patch_576_192.png,primary,576,192,../dataset/patches/tissue_mask/training_set_primary_roi_090_tissue_patch_576_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_090_nuclei_patch_576_192.png,[1 3],[ 8.4 91.6]
training_set_metastatic_roi_072_img_patch_192_576.png,training_set_metastatic_roi_072,../dataset/patches/images/training_set_metastatic_roi_072_img_patch_192_576.png,metastatic,192,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_072_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_072_nuclei_patch_192_576.png,[2 3],[29.7 70.3]
training_set_metastatic_roi_069_img_patch_384_768.png,training_set_metastatic_roi_069,../dataset/patches/images/training_set_metastatic_roi_069_img_patch_384_768.png,metastatic,384,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_069_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_069_nuclei_patch_384_768.png,[3],[100.]
training_set_primary_roi_026_img_patch_0_0.png,training_set_primary_roi_026,../dataset/patches/images/training_set_primary_roi_026_img_patch_0_0.png,primary,0,0,../dataset/patches/tissue_mask/training_set_primary_roi_026_tissue_patch_0_0.png,../dataset/patches/nuclei_mask/training_set_primary_roi_026_nuclei_patch_0_0.png,[1 2],[61.7 38.3]
training_set_primary_roi_010_img_patch_0_0.png,training_set_primary_roi_010,../dataset/patches/images/training_set_primary_roi_010_img_patch_0_0.png,primary,0,0,../dataset/patches/tissue_mask/training_set_primary_roi_010_tissue_patch_0_0.png,../dataset/patches/nuclei_mask/training_set_primary_roi_010_nuclei_patch_0_0.png,[1 2 3],[80.5  3.2 16.2]
training_set_metastatic_roi_088_img_patch_192_0.png,training_set_metastatic_roi_088,../dataset/patches/images/training_set_metastatic_roi_088_img_patch_192_0.png,metastatic,192,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_088_tissue_patch_192_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_088_nuclei_patch_192_0.png,[1 3],[ 5.3 94.7]
training_set_primary_roi_005_img_patch_192_768.png,training_set_primary_roi_005,../dataset/patches/images/training_set_primary_roi_005_img_patch_192_768.png,primary,192,768,../dataset/patches/tissue_mask/training_set_primary_roi_005_tissue_patch_192_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_005_nuclei_patch_192_768.png,[1 3],[ 5.9 94.1]
training_set_primary_roi_041_img_patch_576_576.png,training_set_primary_roi_041,../dataset/patches/images/training_set_primary_roi_041_img_patch_576_576.png,primary,576,576,../dataset/patches/tissue_mask/training_set_primary_roi_041_tissue_patch_576_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_041_nuclei_patch_576_576.png,[1 3],[29.5 70.5]
training_set_metastatic_roi_084_img_patch_192_384.png,training_set_metastatic_roi_084,../dataset/patches/images/training_set_metastatic_roi_084_img_patch_192_384.png,metastatic,192,384,../dataset/patches/tissue_mask/training_set_metastatic_roi_084_tissue_patch_192_384.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_084_nuclei_patch_192_384.png,[3],[100.]
training_set_primary_roi_011_img_patch_576_768.png,training_set_primary_roi_011,../dataset/patches/images/training_set_primary_roi_011_img_patch_576_768.png,primary,576,768,../dataset/patches/tissue_mask/training_set_primary_roi_011_tissue_patch_576_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_011_nuclei_patch_576_768.png,[1],[57.1]
training_set_primary_roi_083_img_patch_0_192.png,training_set_primary_roi_083,../dataset/patches/images/training_set_primary_roi_083_img_patch_0_192.png,primary,0,192,../dataset/patches/tissue_mask/training_set_primary_roi_083_tissue_patch_0_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_083_nuclei_patch_0_192.png,[1 3],[18.1 81.9]
training_set_metastatic_roi_006_img_patch_384_768.png,training_set_metastatic_roi_006,../dataset/patches/images/training_set_metastatic_roi_006_img_patch_384_768.png,metastatic,384,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_006_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_006_nuclei_patch_384_768.png,[1 3],[ 3. 97.]
training_set_metastatic_roi_004_img_patch_192_0.png,training_set_metastatic_roi_004,../dataset/patches/images/training_set_metastatic_roi_004_img_patch_192_0.png,metastatic,192,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_004_tissue_patch_192_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_004_nuclei_patch_192_0.png,[3],[100.]
training_set_metastatic_roi_043_img_patch_192_384.png,training_set_metastatic_roi_043,../dataset/patches/images/training_set_metastatic_roi_043_img_patch_192_384.png,metastatic,192,384,../dataset/patches/tissue_mask/training_set_metastatic_roi_043_tissue_patch_192_384.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_043_nuclei_patch_192_384.png,[3],[100.]
training_set_primary_roi_038_img_patch_192_576.png,training_set_primary_roi_038,../dataset/patches/images/training_set_primary_roi_038_img_patch_192_576.png,primary,192,576,../dataset/patches/tissue_mask/training_set_primary_roi_038_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_038_nuclei_patch_192_576.png,[1 3],[19.6 80.4]
training_set_primary_roi_098_img_patch_768_768.png,training_set_primary_roi_098,../dataset/patches/images/training_set_primary_roi_098_img_patch_768_768.png,primary,768,768,../dataset/patches/tissue_mask/training_set_primary_roi_098_tissue_patch_768_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_098_nuclei_patch_768_768.png,[3],[100.]
training_set_metastatic_roi_081_img_patch_192_576.png,training_set_metastatic_roi_081,../dataset/patches/images/training_set_metastatic_roi_081_img_patch_192_576.png,metastatic,192,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_081_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_081_nuclei_patch_192_576.png,[3],[100.]
training_set_primary_roi_036_img_patch_384_192.png,training_set_primary_roi_036,../dataset/patches/images/training_set_primary_roi_036_img_patch_384_192.png,primary,384,192,../dataset/patches/tissue_mask/training_set_primary_roi_036_tissue_patch_384_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_036_nuclei_patch_384_192.png,[1 3],[34.8 35.4]
training_set_primary_roi_013_img_patch_384_384.png,training_set_primary_roi_013,../dataset/patches/images/training_set_primary_roi_013_img_patch_384_384.png,primary,384,384,../dataset/patches/tissue_mask/training_set_primary_roi_013_tissue_patch_384_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_013_nuclei_patch_384_384.png,[1 2],[99.9  0.1]
training_set_primary_roi_059_img_patch_384_768.png,training_set_primary_roi_059,../dataset/patches/images/training_set_primary_roi_059_img_patch_384_768.png,primary,384,768,../dataset/patches/tissue_mask/training_set_primary_roi_059_tissue_patch_384_768.png,../dataset/patches/nuclei_mask/training_set_primary_roi_059_nuclei_patch_384_768.png,[1 3],[ 0.9 99.1]
training_set_primary_roi_101_img_patch_384_384.png,training_set_primary_roi_101,../dataset/patches/images/training_set_primary_roi_101_img_patch_384_384.png,primary,384,384,../dataset/patches/tissue_mask/training_set_primary_roi_101_tissue_patch_384_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_101_nuclei_patch_384_384.png,[3],[100.]
training_set_primary_roi_058_img_patch_576_384.png,training_set_primary_roi_058,../dataset/patches/images/training_set_primary_roi_058_img_patch_576_384.png,primary,576,384,../dataset/patches/tissue_mask/training_set_primary_roi_058_tissue_patch_576_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_058_nuclei_patch_576_384.png,[1 3],[91.3  8.7]
training_set_metastatic_roi_077_img_patch_192_576.png,training_set_metastatic_roi_077,../dataset/patches/images/training_set_metastatic_roi_077_img_patch_192_576.png,metastatic,192,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_077_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_077_nuclei_patch_192_576.png,[3],[100.]
training_set_primary_roi_088_img_patch_0_384.png,training_set_primary_roi_088,../dataset/patches/images/training_set_primary_roi_088_img_patch_0_384.png,primary,0,384,../dataset/patches/tissue_mask/training_set_primary_roi_088_tissue_patch_0_384.png,../dataset/patches/nuclei_mask/training_set_primary_roi_088_nuclei_patch_0_384.png,[1 3],[ 6.2 93.8]
training_set_metastatic_roi_054_img_patch_384_576.png,training_set_metastatic_roi_054,../dataset/patches/images/training_set_metastatic_roi_054_img_patch_384_576.png,metastatic,384,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_054_tissue_patch_384_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_054_nuclei_patch_384_576.png,[3],[100.]
training_set_metastatic_roi_082_img_patch_384_576.png,training_set_metastatic_roi_082,../dataset/patches/images/training_set_metastatic_roi_082_img_patch_384_576.png,metastatic,384,576,../dataset/patches/tissue_mask/training_set_metastatic_roi_082_tissue_patch_384_576.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_082_nuclei_patch_384_576.png,[3],[100.]
training_set_primary_roi_006_img_patch_192_576.png,training_set_primary_roi_006,../dataset/patches/images/training_set_primary_roi_006_img_patch_192_576.png,primary,192,576,../dataset/patches/tissue_mask/training_set_primary_roi_006_tissue_patch_192_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_006_nuclei_patch_192_576.png,[1 3],[97.3  2.7]
training_set_primary_roi_009_img_patch_0_0.png,training_set_primary_roi_009,../dataset/patches/images/training_set_primary_roi_009_img_patch_0_0.png,primary,0,0,../dataset/patches/tissue_mask/training_set_primary_roi_009_tissue_patch_0_0.png,../dataset/patches/nuclei_mask/training_set_primary_roi_009_nuclei_patch_0_0.png,[3],[100.]
training_set_metastatic_roi_031_img_patch_384_384.png,training_set_metastatic_roi_031,../dataset/patches/images/training_set_metastatic_roi_031_img_patch_384_384.png,metastatic,384,384,../dataset/patches/tissue_mask/training_set_metastatic_roi_031_tissue_patch_384_384.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_031_nuclei_patch_384_384.png,[3],[100.]
training_set_primary_roi_031_img_patch_768_576.png,training_set_primary_roi_031,../dataset/patches/images/training_set_primary_roi_031_img_patch_768_576.png,primary,768,576,../dataset/patches/tissue_mask/training_set_primary_roi_031_tissue_patch_768_576.png,../dataset/patches/nuclei_mask/training_set_primary_roi_031_nuclei_patch_768_576.png,[1 3],[91.1  8.9]
training_set_metastatic_roi_049_img_patch_576_768.png,training_set_metastatic_roi_049,../dataset/patches/images/training_set_metastatic_roi_049_img_patch_576_768.png,metastatic,576,768,../dataset/patches/tissue_mask/training_set_metastatic_roi_049_tissue_patch_576_768.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_049_nuclei_patch_576_768.png,[3],[100.]
training_set_primary_roi_046_img_patch_384_192.png,training_set_primary_roi_046,../dataset/patches/images/training_set_primary_roi_046_img_patch_384_192.png,primary,384,192,../dataset/patches/tissue_mask/training_set_primary_roi_046_tissue_patch_384_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_046_nuclei_patch_384_192.png,[3],[100.]
training_set_metastatic_roi_052_img_patch_384_0.png,training_set_metastatic_roi_052,../dataset/patches/images/training_set_metastatic_roi_052_img_patch_384_0.png,metastatic,384,0,../dataset/patches/tissue_mask/training_set_metastatic_roi_052_tissue_patch_384_0.png,../dataset/patches/nuclei_mask/training_set_metastatic_roi_052_nuclei_patch_384_0.png,[3],[100.]
training_set_primary_roi_101_img_patch_192_192.png,training_set_primary_roi_101,../dataset/patches/images/training_set_primary_roi_101_img_patch_192_192.png,primary,192,192,../dataset/patches/tissue_mask/training_set_primary_roi_101_tissue_patch_192_192.png,../dataset/patches/nuclei_mask/training_set_primary_roi_101_nuclei_patch_192_192.png,[1 3],[21.2 27. ]
