filename,slide_name,path,class,x_coord,y_coord,tissue_mask,nuclei_mask,unique_mask_indices,class_prc,weight
training_set_metastatic_roi_071_img_patch_0_0.png,training_set_metastatic_roi_071,../dataset/patches2/images/training_set_metastatic_roi_071_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_071_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_071_nuclei_patch_0_0.png,"[1, 3]","[37.6, 62.4]",138.10526315789474
training_set_primary_roi_085_img_patch_0_0.png,training_set_primary_roi_085,../dataset/patches2/images/training_set_primary_roi_085_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_085_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_085_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_primary_roi_048_img_patch_0_448.png,training_set_primary_roi_048,../dataset/patches2/images/training_set_primary_roi_048_img_patch_0_448.png,1,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_048_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_048_nuclei_patch_0_448.png,"[1, 2]","[70.7, 29.3]",420.51282051282055
training_set_metastatic_roi_030_img_patch_0_0.png,training_set_metastatic_roi_030,../dataset/patches2/images/training_set_metastatic_roi_030_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_030_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_030_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_primary_roi_095_img_patch_448_0.png,training_set_primary_roi_095,../dataset/patches2/images/training_set_primary_roi_095_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_095_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_095_nuclei_patch_448_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_060_img_patch_0_448.png,training_set_metastatic_roi_060,../dataset/patches2/images/training_set_metastatic_roi_060_img_patch_0_448.png,3,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_060_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_060_nuclei_patch_0_448.png,"[1, 2, 3]","[10.4, 1.2, 88.5]",138.10526315789474
training_set_primary_roi_045_img_patch_0_0.png,training_set_primary_roi_045,../dataset/patches2/images/training_set_primary_roi_045_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_045_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_045_nuclei_patch_0_0.png,"[1, 3]","[12.3, 87.7]",138.10526315789474
training_set_primary_roi_055_img_patch_0_0.png,training_set_primary_roi_055,../dataset/patches2/images/training_set_primary_roi_055_img_patch_0_0.png,1,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_055_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_055_nuclei_patch_0_0.png,"[1, 3]","[65.6, 34.4]",420.51282051282055
training_set_primary_roi_065_img_patch_0_448.png,training_set_primary_roi_065,../dataset/patches2/images/training_set_primary_roi_065_img_patch_0_448.png,1,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_065_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_065_nuclei_patch_0_448.png,"[1, 3]","[82.2, 17.8]",420.51282051282055
training_set_primary_roi_046_img_patch_448_0.png,training_set_primary_roi_046,../dataset/patches2/images/training_set_primary_roi_046_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_046_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_046_nuclei_patch_448_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_062_img_patch_448_448.png,training_set_metastatic_roi_062,../dataset/patches2/images/training_set_metastatic_roi_062_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_062_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_062_nuclei_patch_448_448.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_085_img_patch_448_0.png,training_set_metastatic_roi_085,../dataset/patches2/images/training_set_metastatic_roi_085_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_085_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_085_nuclei_patch_448_0.png,"[1, 2, 3]","[1.6, 1.5, 96.9]",138.10526315789474
training_set_primary_roi_028_img_patch_448_448.png,training_set_primary_roi_028,../dataset/patches2/images/training_set_primary_roi_028_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_028_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_028_nuclei_patch_448_448.png,"[1, 3]","[1.2, 98.8]",138.10526315789474
training_set_metastatic_roi_042_img_patch_0_0.png,training_set_metastatic_roi_042,../dataset/patches2/images/training_set_metastatic_roi_042_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_042_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_042_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_065_img_patch_0_448.png,training_set_metastatic_roi_065,../dataset/patches2/images/training_set_metastatic_roi_065_img_patch_0_448.png,3,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_065_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_065_nuclei_patch_0_448.png,"[2, 3]","[37.5, 62.5]",138.10526315789474
training_set_metastatic_roi_008_img_patch_448_0.png,training_set_metastatic_roi_008,../dataset/patches2/images/training_set_metastatic_roi_008_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_008_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_008_nuclei_patch_448_0.png,"[2, 3]","[11.3, 41.0]",138.10526315789474
training_set_metastatic_roi_066_img_patch_448_448.png,training_set_metastatic_roi_066,../dataset/patches2/images/training_set_metastatic_roi_066_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_066_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_066_nuclei_patch_448_448.png,"[1, 3]","[16.5, 83.5]",138.10526315789474
training_set_primary_roi_002_img_patch_448_448.png,training_set_primary_roi_002,../dataset/patches2/images/training_set_primary_roi_002_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_002_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_002_nuclei_patch_448_448.png,"[1, 3]","[39.7, 60.3]",138.10526315789474
training_set_metastatic_roi_065_img_patch_0_0.png,training_set_metastatic_roi_065,../dataset/patches2/images/training_set_metastatic_roi_065_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_065_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_065_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_primary_roi_048_img_patch_0_0.png,training_set_primary_roi_048,../dataset/patches2/images/training_set_primary_roi_048_img_patch_0_0.png,1,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_048_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_048_nuclei_patch_0_0.png,"[1, 3]","[81.5, 18.5]",420.51282051282055
training_set_primary_roi_012_img_patch_0_448.png,training_set_primary_roi_012,../dataset/patches2/images/training_set_primary_roi_012_img_patch_0_448.png,1,0.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_012_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_012_nuclei_patch_0_448.png,"[1, 2, 3]","[54.1, 1.1, 44.8]",420.51282051282055
training_set_metastatic_roi_003_img_patch_448_0.png,training_set_metastatic_roi_003,../dataset/patches2/images/training_set_metastatic_roi_003_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_003_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_003_nuclei_patch_448_0.png,"[2, 3]","[1.2, 98.8]",138.10526315789474
training_set_metastatic_roi_008_img_patch_448_448.png,training_set_metastatic_roi_008,../dataset/patches2/images/training_set_metastatic_roi_008_img_patch_448_448.png,2,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_008_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_008_nuclei_patch_448_448.png,"[2, 3]","[58.1, 38.9]",2624.0
training_set_metastatic_roi_041_img_patch_0_0.png,training_set_metastatic_roi_041,../dataset/patches2/images/training_set_metastatic_roi_041_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_041_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_041_nuclei_patch_0_0.png,"[1, 3]","[9.6, 90.4]",138.10526315789474
training_set_primary_roi_091_img_patch_0_0.png,training_set_primary_roi_091,../dataset/patches2/images/training_set_primary_roi_091_img_patch_0_0.png,1,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_091_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_091_nuclei_patch_0_0.png,"[1, 3]","[60.7, 39.3]",420.51282051282055
training_set_metastatic_roi_091_img_patch_448_448.png,training_set_metastatic_roi_091,../dataset/patches2/images/training_set_metastatic_roi_091_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_091_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_091_nuclei_patch_448_448.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_051_img_patch_0_448.png,training_set_metastatic_roi_051,../dataset/patches2/images/training_set_metastatic_roi_051_img_patch_0_448.png,3,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_051_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_051_nuclei_patch_0_448.png,"[1, 3]","[1.0, 99.0]",138.10526315789474
training_set_metastatic_roi_089_img_patch_448_0.png,training_set_metastatic_roi_089,../dataset/patches2/images/training_set_metastatic_roi_089_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_089_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_089_nuclei_patch_448_0.png,[3],[100.0],138.10526315789474
training_set_primary_roi_101_img_patch_448_448.png,training_set_primary_roi_101,../dataset/patches2/images/training_set_primary_roi_101_img_patch_448_448.png,1,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_101_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_101_nuclei_patch_448_448.png,"[1, 3]","[66.3, 33.7]",420.51282051282055
training_set_metastatic_roi_100_img_patch_448_448.png,training_set_metastatic_roi_100,../dataset/patches2/images/training_set_metastatic_roi_100_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_100_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_100_nuclei_patch_448_448.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_001_img_patch_448_448.png,training_set_metastatic_roi_001,../dataset/patches2/images/training_set_metastatic_roi_001_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_001_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_001_nuclei_patch_448_448.png,[3],[100.0],138.10526315789474
training_set_primary_roi_082_img_patch_0_0.png,training_set_primary_roi_082,../dataset/patches2/images/training_set_primary_roi_082_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_082_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_082_nuclei_patch_0_0.png,"[2, 3]","[5.6, 94.4]",138.10526315789474
training_set_metastatic_roi_064_img_patch_448_448.png,training_set_metastatic_roi_064,../dataset/patches2/images/training_set_metastatic_roi_064_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_064_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_064_nuclei_patch_448_448.png,"[1, 2, 3]","[2.0, 0.0, 98.0]",138.10526315789474
training_set_primary_roi_074_img_patch_0_0.png,training_set_primary_roi_074,../dataset/patches2/images/training_set_primary_roi_074_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_074_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_074_nuclei_patch_0_0.png,"[1, 3]","[13.4, 86.6]",138.10526315789474
training_set_primary_roi_039_img_patch_448_448.png,training_set_primary_roi_039,../dataset/patches2/images/training_set_primary_roi_039_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_039_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_039_nuclei_patch_448_448.png,"[1, 2, 3]","[42.7, 0.3, 56.9]",138.10526315789474
training_set_metastatic_roi_068_img_patch_0_448.png,training_set_metastatic_roi_068,../dataset/patches2/images/training_set_metastatic_roi_068_img_patch_0_448.png,3,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_068_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_068_nuclei_patch_0_448.png,"[1, 3]","[2.7, 97.3]",138.10526315789474
training_set_metastatic_roi_092_img_patch_0_0.png,training_set_metastatic_roi_092,../dataset/patches2/images/training_set_metastatic_roi_092_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_092_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_092_nuclei_patch_0_0.png,"[1, 3]","[9.3, 90.7]",138.10526315789474
training_set_metastatic_roi_061_img_patch_0_0.png,training_set_metastatic_roi_061,../dataset/patches2/images/training_set_metastatic_roi_061_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_061_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_061_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_038_img_patch_448_0.png,training_set_metastatic_roi_038,../dataset/patches2/images/training_set_metastatic_roi_038_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_038_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_038_nuclei_patch_448_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_037_img_patch_448_448.png,training_set_metastatic_roi_037,../dataset/patches2/images/training_set_metastatic_roi_037_img_patch_448_448.png,3,448.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_037_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_037_nuclei_patch_448_448.png,"[1, 2, 3]","[36.7, 0.7, 62.6]",138.10526315789474
training_set_primary_roi_067_img_patch_0_0.png,training_set_primary_roi_067,../dataset/patches2/images/training_set_primary_roi_067_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_067_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_067_nuclei_patch_0_0.png,"[1, 2, 3]","[2.1, 6.9, 91.0]",138.10526315789474
training_set_primary_roi_036_img_patch_448_448.png,training_set_primary_roi_036,../dataset/patches2/images/training_set_primary_roi_036_img_patch_448_448.png,1,448.0,448.0,../dataset/patches2/tissue_mask/training_set_primary_roi_036_tissue_patch_448_448.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_036_nuclei_patch_448_448.png,"[1, 2, 3]","[72.0, 5.0, 23.0]",420.51282051282055
training_set_primary_roi_038_img_patch_0_0.png,training_set_primary_roi_038,../dataset/patches2/images/training_set_primary_roi_038_img_patch_0_0.png,2,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_038_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_038_nuclei_patch_0_0.png,"[1, 2, 3]","[2.1, 60.6, 37.3]",2624.0
training_set_metastatic_roi_062_img_patch_448_0.png,training_set_metastatic_roi_062,../dataset/patches2/images/training_set_metastatic_roi_062_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_062_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_062_nuclei_patch_448_0.png,"[1, 3]","[1.0, 99.0]",138.10526315789474
training_set_primary_roi_051_img_patch_448_0.png,training_set_primary_roi_051,../dataset/patches2/images/training_set_primary_roi_051_img_patch_448_0.png,1,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_051_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_051_nuclei_patch_448_0.png,"[1, 3]","[68.9, 31.1]",420.51282051282055
training_set_primary_roi_004_img_patch_0_0.png,training_set_primary_roi_004,../dataset/patches2/images/training_set_primary_roi_004_img_patch_0_0.png,1,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_004_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_004_nuclei_patch_0_0.png,"[1, 2, 3]","[89.7, 5.1, 5.3]",420.51282051282055
training_set_primary_roi_008_img_patch_448_0.png,training_set_primary_roi_008,../dataset/patches2/images/training_set_primary_roi_008_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_008_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_008_nuclei_patch_448_0.png,"[1, 2, 3]","[0.0, 12.8, 87.2]",138.10526315789474
training_set_metastatic_roi_101_img_patch_448_0.png,training_set_metastatic_roi_101,../dataset/patches2/images/training_set_metastatic_roi_101_img_patch_448_0.png,2,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_101_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_101_nuclei_patch_448_0.png,"[2, 3]","[91.3, 8.7]",2624.0
training_set_primary_roi_028_img_patch_448_0.png,training_set_primary_roi_028,../dataset/patches2/images/training_set_primary_roi_028_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_028_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_028_nuclei_patch_448_0.png,[3],[100.0],138.10526315789474
training_set_primary_roi_046_img_patch_0_0.png,training_set_primary_roi_046,../dataset/patches2/images/training_set_primary_roi_046_img_patch_0_0.png,3,0.0,0.0,../dataset/patches2/tissue_mask/training_set_primary_roi_046_tissue_patch_0_0.png,../dataset/patches2/nuclei_mask/training_set_primary_roi_046_nuclei_patch_0_0.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_030_img_patch_0_448.png,training_set_metastatic_roi_030,../dataset/patches2/images/training_set_metastatic_roi_030_img_patch_0_448.png,3,0.0,448.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_030_tissue_patch_0_448.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_030_nuclei_patch_0_448.png,[3],[100.0],138.10526315789474
training_set_metastatic_roi_091_img_patch_448_0.png,training_set_metastatic_roi_091,../dataset/patches2/images/training_set_metastatic_roi_091_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_091_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_091_nuclei_patch_448_0.png,"[1, 3]","[38.5, 61.5]",138.10526315789474
training_set_metastatic_roi_037_img_patch_448_0.png,training_set_metastatic_roi_037,../dataset/patches2/images/training_set_metastatic_roi_037_img_patch_448_0.png,3,448.0,0.0,../dataset/patches2/tissue_mask/training_set_metastatic_roi_037_tissue_patch_448_0.png,../dataset/patches2/nuclei_mask/training_set_metastatic_roi_037_nuclei_patch_448_0.png,"[1, 2, 3]","[29.7, 1.9, 68.4]",138.10526315789474
